Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,"Facturacion estimada",Diferencia,"Cuota total mercado","Cuota actual","Cuota potencial",,,,
anon_S2022,"A CORUNA",0,0,30,18,"837521,4036",0,"73609132,41975668","74446701,82335669","1,0981940205028796E-05","1,2495918380676432E-07","1,0856981021222032E-05",,,,
anon_S2023,"A CORUNA",0,0,8,0,0,0,"24248238,204881184","24248246,204881184","3,6176584791784207E-06","1,1935410560096475E-12","3,617657285637365E-06",,,,
anon_S2024,"A CORUNA",0,0,7,8,"3065893,635",0,"24322688,217865717","27388596,85286572","3,628765872568107E-06","4,574109787308745E-07","3,1713548938372323E-06",,,,
anon_S2025,"A CORUNA",0,12000,16,2,"104434,6637",0,"41863081,453431495","41955534,117131494","6,245663305718314E-06","1,7373879400954294E-08","6,22828942631736E-06",,,,
anon_S2026,"A CORUNA","217086066,9",95300,100,145,10060301,1,"237942625,58406687","247907871,58406687","3,549928657616442E-05","1,5151773949389191E-06","3,39841091812255E-05",,,,
anon_S2027,"A CORUNA",0,52200,85,90,"6506282,319",0,"200465292,1659015","206919549,48490152","2,9907944563121573E-05","9,785033478155828E-07","2,892944121530599E-05",,,,
anon_S2028,"A CORUNA",0,3750,2,0,0,0,"11155066,159426786","11151318,159426786","1,664253680472466E-06","5,597707552685246E-10","1,6636939097171975E-06",,,,
anon_S2029,"A CORUNA",0,178000,125,143,"14573527,95",0,"295178186,2503247","309573982,2003247","4,403841051602812E-05","2,20085926452523E-06","4,183755125150289E-05",,,,
anon_S2030,"A CORUNA",0,0,10,0,0,0,"28612628,88669932","28612638,88669932","4,268793412080406E-06","1,4919263200120593E-12","4,268791920154086E-06",,,,
anon_S2031,"A CORUNA",0,18750,10,11,"637569,2983",0,"29516500,56865584","30135340,866955843","4,403644407302856E-06","9,792113659183363E-08","4,305723270711022E-06",,,,
anon_S2032,"A CORUNA",0,0,16,0,0,0,"41705800,93215372","41705816,93215372","6,22219821078636E-06","2,387082112019295E-12","6,222195823704249E-06",,,,
anon_S2033,"A CORUNA",0,7500,7,11,"64336,88071",0,"22617612,99823837","22674467,878948368","3,374381212791869E-06","1,072021877525758E-08","3,3636609940166114E-06",,,,
anon_S2034,"A CORUNA",0,37500,30,44,"3485530,783",0,"76446817,71130365","79894922,49430364","1,1405301942465796E-05","5,256212753918075E-07","1,087968066707399E-05",,,,
anon_S2035,"A CORUNA",0,52500,97,155,"6753110,933",0,"229828962,8354675","236529825,7684675","3,4288787875530734E-05","1,015384604013717E-06","3,3273403271517015E-05",,,,
anon_S2036,"A CORUNA",0,0,74,25,"3771829,12",0,"171754953,5621136","175526881,68211362","2,562457358117663E-05","5,627438839421605E-07","2,5061829697234466E-05",,,,
anon_S2037,"A CORUNA",0,326550,603,667,"2249527,834",0,"1355084603,978712","1357008851,8127122","0,00020216863865189585","3,8452130693706713E-07","0,00020178411734495877",,,,
anon_S2038,"A CORUNA",0,118800,349,394,"12973447,53",0,"794690134,853646","807545525,383646","0,00011856191284420873","1,953377717937564E-06","0,00011660853512627117",,,,
anon_S2039,"A CORUNA",0,0,144,79,0,0,"324704107,22504836","324704330,22504836","4,844346037850675E-05","3,326995693626892E-11","4,844342710854981E-05",,,,
anon_S2040,"A CORUNA",0,79850,184,203,"10401162,03",0,"424156315,01366305","434478014,043663","6,328099701682101E-05","1,5637475083405866E-06","6,171724950848042E-05",,,,
anon_S2041,"A CORUNA",0,39600,191,249,"9431290,343",0,"440976825,47250545","450368955,81550545","6,579049324377951E-05","1,4130527024250545E-06","6,437744054135445E-05",,,,
anon_S2042,"A CORUNA",0,9900,212,301,"3409652,822",0,"485522606,76869076","488922872,5906908","7,24363955999075E-05","5,102486216015479E-07","7,192614697830595E-05",,,,
anon_S2043,"A CORUNA",0,243900,259,355,"14500149,56",0,"597415469,0792929","611672332,6392928","8,912998623017476E-05","2,199795164488671E-06","8,69301910656861E-05",,,,
anon_S2044,"A CORUNA",0,16200,198,219,"1622829,312",0,"450056765,3249564","451663811,6369564","6,714515336877931E-05","2,445933103119502E-07","6,690056005846736E-05",,,,
anon_S2045,"A CORUNA","15540673,79",0,6,6,"739275,6925",1,"20617486,0213866","21356773,7138866","3,0759770047787382E-06","1,1029627665017319E-07","2,965680728128565E-06",,,,
anon_S2046,"A CORUNA",0,698450,148,174,"2031265,044",0,"339103351,75410384","340436488,79810387","5,05917215686255E-05","4,07301412055152E-07","5,018442015657035E-05",,,,
anon_S2047,"A CORUNA",0,128400,174,163,"15450644,73",0,"403575785,7677069","418898367,4977069","6,021053369063901E-05","2,324328965250201E-06","5,788620472538881E-05",,,,
anon_S2048,"A CORUNA",0,15000,11,15,"826182,9314",0,"32000808,053153034","32812016,984553035","4,774284779615287E-06","1,2550217453848789E-07","4,648782605076799E-06",,,,
anon_S2049,"A CORUNA",0,19120,497,576,"8735807,034",0,"1123522404,468455","1132240164,502455","0,00016762126463497226","1,3063306908751085E-06","0,00016631493394409714",,,,
anon_S2050,"A CORUNA",0,479675,434,504,"40397222,42",0,"1002151346,2320427","1042069831,6520426","0,00014951359700791025","6,098671856821921E-06","0,00014341492515108833",,,,
anon_S2051,"A CORUNA",0,215200,205,222,"24242895,05",0,"479373789,5001846","503401911,5501846","7,15190373679246E-05","3,649031279499031E-06","6,787000608842557E-05",,,,
anon_S2052,"A CORUNA",0,3750,5,19,"3533333,855",0,"20757609,992543343","24287217,847543344","3,096882468842074E-06","5,277104305595899E-07","2,569172038282484E-06",,,,
anon_S2053,"A CORUNA",0,39950,257,353,"9187928,234",0,"589693156,6617965","598841744,8957964","8,797787411547288E-05","1,3768224490226206E-06","8,660105166645026E-05",,,,
anon_S2054,"A CORUNA",0,41100,50,70,0,0,"119158811,96556051","119117831,96556051","1,7777616783278764E-05","6,149720291089708E-09","1,7771467062987674E-05",,,,
anon_S2055,"A CORUNA","184234940,6",253700,75,121,"13983354,08",1,"184681646,68260917","198411496,76260918","2,755314095089524E-05","2,1240928118945794E-06","2,5429048139000663E-05",,,,
anon_S2056,"A CORUNA",0,178600,623,957,"13477117,19",0,"1419127807,345404","1432427904,535404","0,0002117234127239611","2,0375681137987737E-06","0,00020968584461016234",,,,
anon_S2057,"A CORUNA","102966926,6",3000,34,64,"5241826,456",1,"87185959,35188153","92424883,80788153","1,300750274925736E-05","7,825040842381332E-07","1,2224998665019226E-05",,,,
anon_S2058,"A CORUNA",0,50700,14,14,"2130051,334",0,"39302187,32037354","41381566,65437354","5,863596769730952E-06","3,2535620865329693E-07","5,538240561077655E-06",,,,
anon_S2059,"A CORUNA",0,72000,67,36,"3827093,041",0,"157025580,18129465","160780776,22229466","2,3427059598763747E-05","5,817313200454721E-07","2,2845328278718275E-05",,,,
anon_S2060,"A CORUNA",0,22175,29,71,"13422197,41",0,"81628374,31344073","95028496,72344072","1,2178352009801852E-05","2,0058162247154963E-06","1,0172535785086355E-05",,,,
anon_S2061,"A CORUNA","172283469,7",43200,65,103,"11410591,47",1,"160440638,79409242","171808198,26409242","2,3936561181645433E-05","1,7088463601644378E-06","2,2227714821480995E-05",,,,
anon_S2062,"A CORUNA",0,232600,232,315,"35115333,49",0,"549304106,3228631","584187386,8128631","8,19521253913782E-05","5,273732841546378E-06","7,667839254983183E-05",,,,
anon_S2063,"A CORUNA",0,3750,0,29,"2260587,893",0,"9529900,724261973","11786767,617261972","1,4217909717628424E-06","3,3782685658306305E-07","1,0839641151797794E-06",,,,
anon_S2064,"A CORUNA",0,19200,235,461,"8975559,664",0,"546581538,6360549","555538594,3000549","8,154593835238185E-05","1,3420557065623156E-06","8,020388264581953E-05",,,,
anon_S2065,"A CORUNA",0,3000,4,10,0,0,"15984938,19017328","15981952,19017328","2,384835000968545E-06","4,4966659285163466E-10","2,3843853343756934E-06",,,,
anon_S2066,"A CORUNA",0,0,23,23,"1249952,262",0,"58819980,60786466","60069978,869864665","8,77550772114722E-06","1,86490530704713E-07","8,589017190442507E-06",,,,
anon_S2067,"A CORUNA",0,0,40,45,0,0,"96173155,18414895","96173240,18414895","1,4348326149783605E-05","1,2681373720102503E-11","1,4348313468409884E-05",,,,
anon_S2068,"A CORUNA",0,131925,125,76,"5468495,432",0,"286463620,939989","291800392,37198895","4,273826158063272E-05","8,355714522824429E-07","4,190269012835028E-05",,,,
anon_S2069,"A CORUNA",0,0,6,1,0,0,"19930395,65795589","19930402,65795589","2,9734681850358453E-06","1,0443484240084415E-12","2,9734671406874212E-06",,,,
anon_S2070,"A CORUNA",0,63450,142,195,"7996508,631",0,"330653855,40500706","338587251,03600705","4,933111896921917E-05","1,2025367198967108E-06","4,8128582249322463E-05",,,,
anon_S2071,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2072,"A CORUNA",0,36900,38,78,"7338720,666",0,"97855139,82760413","105157076,49360412","1,4599265865726292E-05","1,1004055661483396E-06","1,3498860299577953E-05",,,,
anon_S2073,"A CORUNA",0,0,6,3,"643179,0863",0,"20418781,83213698","21061969,91843698","3,046331803794922E-06","9,595892346691577E-08","2,9503728803280063E-06",,,,
anon_S2074,"A CORUNA",0,15000,12,44,0,0,"35025137,50380224","35010193,50380224","5,2254924503964035E-06","2,2462442674101563E-09","5,223246206128993E-06",,,,
anon_S2075,"A CORUNA",0,0,7,1,0,0,"22112590,998864956","22112598,998864956","3,299035651486838E-06","1,1935410560096475E-12","3,299034457945782E-06",,,,
anon_S2076,"A CORUNA",0,3750,19,24,0,0,"49369542,192308985","49365835,192308985","7,365571940365163E-06","5,65887653180574E-10","7,365006052711983E-06",,,,
anon_S2077,"A CORUNA",0,0,28,10,"705180,3257",0,"68791021,4705956","69496239,7962956","1,0263113551249625E-05","1,0521337814666669E-07","1,0157900173102958E-05",,,,
anon_S2078,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2079,"A CORUNA",0,70250,52,41,"5352138,099",0,"125462664,55592708","130744645,65492709","1,871810514298317E-05","8,089942271366018E-07","1,7909110915846566E-05",,,,
anon_S2080,"A CORUNA",0,34200,13,25,"2592684,88",0,"37916350,31362263","40474873,193622634","5,65684009916911E-06","3,91917538531388E-07","5,264922560637722E-06",,,,
anon_S2081,"A CORUNA",0,116500,150,157,"14887856,9",0,"350577926,34307915","365349590,2430791","5,2303643552648885E-05","2,2385852995344792E-06","5,0065058253114405E-05",,,,
anon_S2082,"A CORUNA",0,4800,1,1,0,0,"9019418,953410555","9014620,953410555","1,3456308527808828E-06","7,164230188697909E-10","1,344914429762013E-06",,,,
anon_S2083,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2084,"A CORUNA",0,0,0,6,"1041854,645",0,"7710275,254452383","8752135,899452383","1,1503162586655188E-06","1,5543793180602404E-07","9,948783268594949E-07",,,,
anon_S2085,"A CORUNA",0,0,180,210,0,0,"409360945,1687362","409361335,1687362","6,10736368482251E-05","5,8185126480470313E-11","6,107357866309863E-05",,,,
anon_S2086,"A CORUNA",0,1000,0,19,"255511,9597",0,"7832124,527969707","8086655,487669706","1,168495272489003E-06","3,827252906743829E-08","1,1302227434215647E-06",,,,
anon_S2087,"A CORUNA",0,161300,173,199,"7929786,712",0,"398447097,04730624","406215955,75930625","5,9445371121727544E-05","1,2071860219723676E-06","5,823818509975518E-05",,,,
anon_S2088,"A CORUNA",0,39800,264,248,"35488168,35",0,"616244771,8836908","651693652,2336909","9,193917947431058E-05","5,300587494419626E-06","8,663859197989095E-05",,,,
anon_S2089,"A CORUNA",0,0,48,43,"631599,5203",0,"113925794,88811342","114557485,40841343","1,6996889192187174E-05","9,42435713337682E-08","1,6902645620853405E-05",,,,
anon_S2090,"A CORUNA",0,313300,269,241,"16631324,06",0,"615240728,5760583","631559262,6360582","9,178938361060168E-05","2,5280891500246806E-06","8,9261294460577E-05",,,,
anon_S2091,"A CORUNA",0,202700,338,394,"43348364,89",0,"789354034,2958301","832500431,1858301","0,00011776580595736506","6,497607206401035E-06","0,00011126819875096403",,,,
anon_S2092,"A CORUNA",0,10500,48,25,"5222506,269",0,"115909442,91602619","121121522,18502618","1,729283486243548E-05","7,807368696130567E-07","1,6512097992822424E-05",,,,
anon_S2093,"A CORUNA",0,314850,417,549,"26745353,81",0,"958758422,0583148","985189891,8683147","0,00014303969244020302","4,037327148985474E-06","0,00013900236529121754",,,,
anon_S2094,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2095,"A CORUNA",0,15000,97,17,0,0,"219254941,8389663","219240055,8389663","3,2711221852226706E-05","2,2548974400662265E-09","3,270896695478664E-05",,,,
anon_S2096,"A CORUNA",0,17400,57,138,"5180826,591",0,"140783524,41296068","145947146,00396067","2,1003864549575632E-05","7,755661994131864E-07","2,0228298350162447E-05",,,,
anon_S2097,"A CORUNA",0,0,56,43,0,0,"130995184,36890833","130995283,36890833","1,9543516335480664E-05","1,4770070568119386E-11","1,9543501565410094E-05",,,,
anon_S2098,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2099,"A CORUNA",0,104675,339,471,"23070191,52",0,"782657721,6979128","805624048,2179128","0,00011676676545617895","3,457640178427349E-06","0,0001133091252777516",,,,
anon_S2100,"A CORUNA",0,15000,14,42,"2616971,495",0,"40904790,20063996","43506817,69563996","6,1026933114906125E-06","3,9267910947859086E-07","5,710014202012022E-06",,,,
anon_S2101,"A CORUNA",0,84700,212,281,"17307310,01",0,"493132972,1366575","510356075,14665747","7,357180603964527E-05","2,5948333011507965E-06","7,097697273849447E-05",,,,
anon_S2102,"A CORUNA",0,0,5,13,"3370101,169",0,"20378000,395061307","23748119,564061306","3,0402475138608104E-06","5,027969489808269E-07","2,5374505648799835E-06",,,,
anon_S2103,"A CORUNA",0,34500,28,22,"3171119,606",0,"70865134,84461875","74001804,45061876","1,0572555984589041E-05","4,782622858454088E-07","1,0094293698743631E-05",,,,
anon_S2104,"A CORUNA",0,75200,134,138,"4452127,607",0,"308364716,28810513","312741915,8951051","4,6005743639327536E-05","6,754845020159555E-07","4,533025913731158E-05",,,,
anon_S2105,VIZCAYA,0,50650,219,155,"739398,2344",0,"492360841,0467852","493049963,28118515","7,345660977009727E-05","1,1792517354241012E-07","7,333868459655487E-05",,,,
anon_S2106,"A CORUNA",0,15000,155,158,"13205526,08",0,"360501511,48646027","373692350,56646025","5,3784169339077976E-05","1,972451779609602E-06","5,1811717559468376E-05",,,,
anon_S2107,"A CORUNA",0,16500,21,22,"597985,9594",0,"54008351,372399025","54589880,33179902","8,057648091294153E-06","9,168319289384823E-08","7,965964898400304E-06",,,,
anon_S2108,"A CORUNA",0,60000,38,21,0,0,"90691609,26490274","90631668,26490274","1,3530519886655792E-05","8,960360285360426E-09","1,3521559526370431E-05",,,,
anon_S2109,"A CORUNA",0,36000,29,34,"533013,543",0,"71984560,4755729","72481637,0185729","1,0739566040800701E-05","8,490202726031742E-08","1,0654664013540384E-05",,,,
anon_S2110,"A CORUNA",0,63900,21,15,"1854346,391",0,"54454657,99666954","56245140,38766954","8,124233751248643E-06","2,861935988348564E-07","7,838040152413787E-06",,,,
anon_S2111,"A CORUNA",0,6250,183,223,0,0,"416512656,9450703","416506812,9450703","6,214061955145041E-05","9,930261586000267E-10","6,213962652529181E-05",,,,
anon_S2112,"A CORUNA",0,47925,671,265,"590584,8309",0,"1483741971,1002955","1484285566,9311955","0,0002213633698791103","9,540060653416904E-08","0,00022126796927257614",,,,
anon_S2113,"A CORUNA",0,28200,156,137,"6601308,815",0,"357647325,81849784","364220727,63349783","5,335834586705454E-05","9,891175824262221E-07","5,2369228284628315E-05",,,,
anon_S2114,"A CORUNA",0,19600,114,176,"9797033,439",0,"269774551,55452377","279552274,9935238","4,024837539336442E-05","1,4646126460187398E-06","3,878376274734568E-05",,,,
anon_S2115,"A CORUNA",0,57650,149,140,"4657627,792",0,"341317040,54129934","345917307,33329934","5,092198762521876E-05","7,035278210759632E-07","5,021845980414279E-05",,,,
anon_S2116,"A CORUNA",0,20400,21,10,"1498388,194",0,"54003149,820807986","55481169,014807984","8,056872058121796E-06","2,2659663308681018E-07","7,830275425034985E-06",,,,
anon_S2117,"A CORUNA",0,10500,5,21,"2830809,456",0,"20418943,463395853","23239278,919395853","3,0463559179878465E-06","4,239063150789866E-07","2,62244960290886E-06",,,,
anon_S2118,"A CORUNA",0,15300,19,14,"1678248,656",0,"49935491,6919772","51598473,347977206","7,450007435800431E-06","2,526699047676009E-07","7,19733753103283E-06",,,,
anon_S2119,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2120,"A CORUNA",0,248625,190,155,"19074991,43",0,"440346004,75840527","459172716,1884053","6,569637944112203E-05","2,882992666431487E-06","6,281338677469053E-05",,,,
anon_S2121,"A CORUNA",0,183200,173,201,"15762498,62",0,"403354081,093017","418933753,713017","6,017745698669506E-05","2,3790365442601653E-06","5,7798420442434894E-05",,,,
anon_S2122,"A CORUNA",0,105000,59,79,"4305055,25",0,"141863336,9112742","146063530,1612742","2,1164964618266824E-05","6,579683386014524E-07","2,050699627966537E-05",,,,
anon_S2123,"A CORUNA",0,0,4,1,0,0,"15566004,976137755","15566009,976137755","2,3223332521338605E-06","7,459631600060296E-13","2,3223325061707006E-06",,,,
anon_S2124,"A CORUNA",0,212750,153,310,"34411598,68",0,"376245427,01403284","410444738,69403285","5,613304553464118E-05","5,165766787085297E-06","5,096727874755588E-05",,,,
anon_S2125,"A CORUNA",0,36900,20,9,"124967,3171",0,"50930318,87591937","51018415,193019375","7,598428321759111E-06","2,415373765945084E-08","7,57427458409966E-06",,,,
anon_S2126,"A CORUNA",0,63300,54,31,"3375242,699",0,"128146598,44836657","131458626,14736657","1,911852830451346E-05","5,130179168860605E-07","1,86055103876274E-05",,,,
anon_S2127,"A CORUNA",0,7500,15,3,0,0,"39663249,99592316","39655767,99592316","5,917464660613596E-06","1,121630207385066E-09","5,916343030406212E-06",,,,
anon_S2128,"A CORUNA",0,54000,57,25,"2948146,652",0,"134151407,71835929","137045636,3703593","2,0014401604168915E-05","4,479103944613125E-07","1,9566491209707602E-05",,,,
anon_S2129,"A CORUNA",0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S2130,"A CORUNA",0,0,107,83,"9849961,247",0,"250202736,39871925","260052887,64571926","3,732840477722885E-05","1,4695699901498906E-06","3,585883478707896E-05",,,,
anon_S2131,"A CORUNA",0,45000,17,18,"779818,8099",0,"45205129,688162915","45939983,498062916","6,744272278132879E-06","1,2306211091520337E-07","6,621210167217675E-06",,,,
anon_S2132,"A CORUNA","52961527,01",3750,18,15,"3610813,548",1,"48987574,94497081","52594671,49297081","7,308585241396526E-06","5,392711726185932E-07","6,769314068777932E-06",,,,
anon_S2133,"A CORUNA",0,0,4,6,"60713,64868",0,"15836059,507494075","15896783,156174075","2,3626233984507617E-06","9,059520971285754E-09","2,353563877479476E-06",,,,
anon_S2134,"A CORUNA",0,0,22,3,0,0,"54938617,38228662","54938642,38228662","8,196436925770543E-06","3,7298158000301484E-12","8,196433195954744E-06",,,,
