Cod_Cli;PROVINCIA;Uds_AH;Uds_DNT;Uds_VH;Resto_Farmacos
anon_S7976;CIUDAD REAL;39000;131;251;4645148,67
anon_S7977;BALEARES;28800;163;160;132534,0349
anon_S7978;ALICANTE;186825;237;270;5058967,54
anon_S7979;NAVARRA;4800;179;61;582465,6184
anon_S7980;MALAGA;47950;40;166;2435075,709
anon_S7981;ALMERIA;1353250;683;582;31906791,92
anon_S7982;BALEARES;21650;178;157;1244797,842
anon_S7983;BADAJOZ;0;11;98;964995,5266
anon_S7984;MADRID;354425;458;654;112733240,7
anon_S7985;ALMERIA;0;144;321;0
anon_S7986;LEON;139950;226;207;13158589,98
anon_S7987;CANTABRIA;12100;393;475;19951840,07
anon_S7988;GRANADA;20000;328;363;4563708,061
anon_S7989;JAEN;4000;165;538;36518917,83
anon_S7990;TOLEDO;4800;81;395;21140863,15
anon_S7991;VALENCIA;1132500;722;1068;185514532,5
anon_S7992;MADRID;91400;311;228;0
anon_S7993;MADRID;132400;282;219;21606892,85
anon_S7994;ALICANTE;490275;1070;2327;99472152,92
anon_S7995;ALICANTE;0;527;375;365628,6535
anon_S7996;ALICANTE;57600;182;179;2360813,744
anon_S7997;ALAVA;41200;151;54;418221,3352
anon_S7998;BADAJOZ;21000;117;339;3061016,086
anon_S7999;TOLEDO;14400;7;10;0
anon_S8000;CASTELLON;1200;258;275;16129828,11
anon_S8001;ALBACETE;0;0;1;98269,37329
anon_S8002;BADAJOZ;43200;52;97;5707729,783
anon_S8003;MADRID;4800;406;247;537247,092
anon_S8004;MADRID;0;636;718;54373,75212
anon_S8005;CASTELLON;0;102;278;1927877,995
anon_S8006;BARCELONA;0;448;269;1652269,705
anon_S8007;ASTURIAS;82025;693;561;34440029,37
anon_S8008;CUENCA;0;0;0;0
anon_S8009;VALENCIA;43900;399;469;26651634,2
anon_S8010;LLEIDA;7500;29;27;0
anon_S8011;CUENCA;1500;20;37;3696432,797
anon_S8012;ALICANTE;0;798;1691;0
anon_S8013;BALEARES;0;90;58;0
anon_S8014;LUGO;30000;66;10;1375832,86
anon_S8015;MURCIA;76600;100;293;506774,1696
anon_S8016;HUELVA;137825;158;113;5517627,728
anon_S8017;BALEARES;12000;121;67;69953,00073
anon_S8018;BARCELONA;317650;321;300;13527900,56
anon_S8019;GIRONA;74400;7868;11975;27313108,82
anon_S8020;GIRONA;101850;237;214;6021432,378
anon_S8021;SEVILLA;120450;45;199;14350756,37
anon_S8022;GIRONA;1943450;6123;13263;364990071,2
anon_S8023;TARRAGONA;806950;530;358;3382198,454
anon_S8024;GUIPUZCOA;52200;20;0;0
anon_S8025;HUESCA;133725;101;90;8555428,918
anon_S8026;LLEIDA;39900;136;29;637452,0949
anon_S8027;ALICANTE;45350;603;822;22672320,6
anon_S8028;ASTURIAS;59400;58;96;8004319,906
anon_S8029;MADRID;19850;567;640;18521326,78
anon_S8030;MADRID;15900;416;473;35378767,84
anon_S8031;GUADALAJARA;471925;374;572;44707134,98
anon_S8032;SEVILLA;39750;20;73;3756269,708
anon_S8033;HUELVA;67300;316;898;25802730,63
anon_S8034;A CORUNA;93300;319;224;7827694,75
anon_S8035;GRANADA;318000;388;464;37920891,25
anon_S8036;BALEARES;303850;156;84;4577084,271
anon_S8037;MALAGA;8650;437;466;3373994,403
anon_S8038;MALAGA;187400;496;491;6860123,246
anon_S8039;BARCELONA;67200;888;334;0
anon_S8040;MALAGA;7300;202;73;1247745,017
anon_S8041;ALMERIA;59500;403;674;28791843,58
anon_S8042;ALBACETE;2400;56;109;3824973,991
anon_S8043;MALAGA;20850;368;341;1583866,767
anon_S8044;OURENSE;14400;50;75;81604,43118
anon_S8045;MALAGA;168200;110;82;0
anon_S8046;VALENCIA;222400;283;386;19356731,43
anon_S8047;MURCIA;32160;49;43;0
anon_S8048;BALEARES;340875;416;168;22032007,94
anon_S8049;MALAGA;2400;487;424;308398,0085
anon_S8050;ALMERIA;0;232;512;0
anon_S8051;VALENCIA;92400;348;580;31627060,66
anon_S8052;TOLEDO;28500;23;123;11443996,63
anon_S8053;ALICANTE;14550;253;415;1465933,435
anon_S8054;CACERES;0;0;0;0
anon_S8055;BARCELONA;819700;223;164;9583681,973
anon_S8056;GRANADA;46125;510;912;7411294,366
anon_S8057;TARRAGONA;129350;482;270;19036231,19
anon_S8058;TARRAGONA;1720050;384;532;33410245,09
anon_S8059;GRANADA;19200;89;167;10253481,08
anon_S8060;BARCELONA;364500;784;297;316868,2644
anon_S8061;A CORUNA;7500;2;21;0
anon_S8062;ZAMORA;0;1;14;123377,4739
anon_S8063;A CORUNA;0;1;0;0
anon_S8064;LEON;50400;511;524;6123660,121
anon_S8065;BARCELONA;107200;640;247;5458629,772
anon_S8066;MURCIA;2400;488;957;80644247,77
anon_S8067;BADAJOZ;53400;86;119;27707610,03
anon_S8068;BADAJOZ;0;47;94;0
anon_S8069;CUENCA;65400;31;222;6142148,635
anon_S8070;MADRID;101000;83;5;89213,52174
anon_S8071;TOLEDO;43200;83;293;9972848,213
anon_S8072;ALAVA;122200;300;141;15602361,28
anon_S8073;GRANADA;62400;202;239;0
anon_S8074;MADRID;70800;270;676;0
anon_S8075;TERUEL;170460;214;354;20107000,05
anon_S8076;MADRID;60000;642;1222;6872102,945
anon_S8077;A CORUNA;440000;193;121;5011108,149
anon_S8078;VALENCIA;278900;416;736;19624284,94
anon_S8079;CUENCA;1000;17;71;19535452,29
anon_S8080;TARRAGONA;0;3;78;6181672,444
anon_S8081;TOLEDO;42000;68;240;8760770,52
anon_S8082;PONTEVEDRA;322850;297;427;20568883,58
anon_S8083;PONTEVEDRA;263350;523;269;17573694,57
anon_S8084;TOLEDO;410750;589;1195;29384539,57
anon_S8085;ALICANTE;0;174;317;3980543,461
anon_S8086;VALENCIA;48450;355;748;12700439,31
anon_S8087;VALENCIA;67200;357;519;16487068,74
anon_S8088;CORDOBA;544875;293;258;23655270,96
anon_S8089;ALMERIA;47050;438;761;9692077,915
anon_S8090;CIUDAD REAL;2500;110;275;21770553,67
anon_S8091;SEVILLA;67600;156;357;29650676,63
anon_S8092;MELILLA;0;25;0;0
anon_S8093;NAVARRA;102100;85;10;536952,0195
anon_S8094;MURCIA;75450;330;590;36947058,27
anon_S8095;CORDOBA;129150;199;142;4649270,368
anon_S8096;HUELVA;87275;86;98;7452734,974
anon_S8097;PONTEVEDRA;54300;642;349;21011309,88
anon_S8098;MADRID;721400;447;464;51280049,51
anon_S8099;ALAVA;22500;14;20;1461212,615
anon_S8100;VALENCIA;79800;225;453;30108055,05
anon_S8101;CIUDAD REAL;2400;123;239;28309126,04
anon_S8102;BADAJOZ;89150;348;718;37622290,36
anon_S8103;CUENCA;0;43;241;2815108,005
anon_S8104;ALBACETE;42000;107;157;8988615,352
anon_S8105;ALICANTE;0;0;0;0
anon_S8106;ALICANTE;191000;635;836;42015993,67
anon_S8107;AVILA;44100;36;14;750094,3639
anon_S8108;JAEN;146600;107;207;17928658,5
anon_S8109;JAEN;15000;36;30;5501923,631
anon_S8110;SALAMANCA;4800;9;27;10471673,07
anon_S8111;MADRID;2400;517;628;340763,3277
anon_S8112;ALICANTE;30000;28;0;0
anon_S8113;ALICANTE;0;0;0;0
anon_S8114;BARCELONA;12120;93;39;1045881,513
anon_S8115;AVILA;0;0;4;0
anon_S8116;GRANADA;46900;249;144;1643318
anon_S8117;JAEN;43350;101;170;13671628,09
anon_S8118;BARCELONA;817950;567;182;12377704,62
anon_S8119;ZARAGOZA;38400;52;62;7871640,86
anon_S8120;JAEN;18600;100;152;11743296,27
anon_S8121;CACERES;31800;153;374;14509225,17
anon_S8122;ZARAGOZA;93500;156;83;2882565,529
anon_S8123;VALLADOLID;110300;345;345;16820336,12
anon_S8124;ALMERIA;18000;131;140;18294568,83
anon_S8125;CANTABRIA;4800;89;47;314776,013
anon_S8126;CACERES;315000;46;29;0
anon_S8127;LEON;115200;92;155;9760641,344
anon_S8128;BARCELONA;18750;8;0;0
anon_S8129;CORDOBA;78900;281;133;7117590,852
anon_S8130;ASTURIAS;16800;195;229;14679191,9
anon_S8131;VIZCAYA;0;224;93;786008,6053
anon_S8132;CACERES;90000;95;363;1591012,294
anon_S8133;VALENCIA;469400;284;107;4973328,848
anon_S8134;BARCELONA;89600;400;404;451726,3662
anon_S8135;CUENCA;692050;107;346;26646117,16
anon_S8136;BALEARES;225600;546;403;4056296,153
anon_S8137;BALEARES;124250;182;84;4580353,426
anon_S8138;MALAGA;11250;48;119;13102445,01
anon_S8139;BALEARES;132400;756;316;3634920,988
anon_S8140;AVILA;0;0;13;143666,5454
anon_S8141;ALICANTE;89025;68;17;1438720,111
anon_S8142;CASTELLON;12000;55;119;1468043,525
anon_S8143;MADRID;0;418;693;857789,6398
anon_S8144;A CORUNA;44400;174;199;3475935,324
anon_S8145;A CORUNA;0;0;0;0
anon_S8146;TOLEDO;0;27;83;0
anon_S8147;NAVARRA;36100;566;446;14378362,84
anon_S8148;ZAMORA;4800;89;170;589058,5513
anon_S8149;HUESCA;523325;234;84;2541432,622
anon_S8150;ALICANTE;487900;528;1283;52752188,61
anon_S8151;VALENCIA;0;34;6;0
anon_S8152;BARCELONA;629400;427;708;32392526,48
anon_S8153;MADRID;42250;288;201;6343616,419
anon_S8154;HUELVA;88200;239;1093;28159435,81
anon_S8155;MADRID;847650;654;725;21874383,51
anon_S8156;LA RIOJA;44600;36;20;4410394,145
anon_S8157;GRANADA;0;234;638;0
anon_S8158;A CORUNA;83675;101;57;3849945,363
anon_S8159;A CORUNA;0;22;13;0
anon_S8160;NAVARRA;24600;78;107;8484913,634
anon_S8161;ASTURIAS;30000;62;26;0
anon_S8162;ASTURIAS;45300;32;12;496239,5868
anon_S8163;LLEIDA;21300;37;0;0
anon_S8164;NAVARRA;168650;354;86;1399230,222
anon_S8165;TARRAGONA;74950;197;165;15813905,8
anon_S8166;BALEARES;47100;286;144;2479337,109
anon_S8167;NAVARRA;4800;258;119;277114,1169
anon_S8168;LEON;69700;121;153;14648424,61
anon_S8169;PONTEVEDRA;27000;203;152;0
anon_S8170;BARCELONA;377900;378;292;54501229,29
anon_S8171;CANTABRIA;25800;311;176;16555986,75
anon_S8172;A CORUNA;101350;274;157;4004258,283
anon_S8173;MALAGA;0;79;18;0
anon_S8174;BADAJOZ;0;0;151;41255518,69
anon_S8175;MURCIA;57225;284;203;1142336,197
anon_S8176;MADRID;14550;27;48;1806653,834
anon_S8177;BADAJOZ;409000;302;332;36673719,95
anon_S8178;GIRONA;243650;232;128;9288680,664
anon_S8179;VALENCIA;16200;55;41;5155832,42
anon_S8180;BARCELONA;9600;82;55;112479,9446
anon_S8181;ALMERIA;40800;640;847;23412267,07
anon_S8182;ALICANTE;618950;374;253;4234185,182
anon_S8183;MADRID;137850;1556;1043;35973396,27
anon_S8184;ZAMORA;75775;226;325;23811661,74
anon_S8185;SEVILLA;151700;295;311;4872489,072
anon_S8186;BARCELONA;776550;342;172;21005176,6
anon_S8187;BARCELONA;322250;1032;1051;11049378,08
anon_S8188;SORIA;84000;135;107;5490630,004
anon_S8189;CASTELLON;44000;189;317;15896263,16
anon_S8190;PONTEVEDRA;81250;792;505;8881842,869
anon_S8191;LEON;3750;7;22;1239684,546
anon_S8192;BADAJOZ;23400;186;483;4327296,105
anon_S8193;A CORUNA;4800;26;146;9103502,313
anon_S8194;VALENCIA;34950;115;278;16823645,46
anon_S8195;BARCELONA;195000;324;197;7776703,392
anon_S8196;MADRID;148400;336;171;266347,7536
anon_S8197;BARCELONA;30000;33;8;356245,1184
anon_S8198;MALAGA;1200;120;20;0
anon_S8199;MADRID;0;158;24;0
anon_S8200;GRANADA;3300;60;55;0
anon_S8201;MADRID;143600;159;78;3510965,593
anon_S8202;LLEIDA;46125;69;43;6230811,541
anon_S8203;A CORUNA;0;2;0;0
anon_S8204;LLEIDA;15000;3;0;0
anon_S8205;MADRID;114550;254;135;5050627,898
anon_S8206;GIRONA;15800;82;40;2929355,096
anon_S8207;A CORUNA;107400;87;97;7543176,979
anon_S8208;BALEARES;198800;142;146;13902308,14
anon_S8209;BARCELONA;21600;832;326;164940,4368
anon_S8210;SORIA;198600;380;298;33568596,12
anon_S8211;BALEARES;0;0;0;0
anon_S8212;BARCELONA;105600;343;437;6530739,597
anon_S8213;HUESCA;0;2;0;0
anon_S8214;TARRAGONA;9600;1199;1695;570225,1626
anon_S8215;CUENCA;20100;14;18;304860,1199
anon_S8216;MADRID;-103800;832;951;51563015,87
anon_S8217;MADRID;15750;292;196;3860646,661
anon_S8218;ZARAGOZA;30000;18;61;4311779,838
anon_S8219;VALENCIA;91800;77;139;9438868,321
anon_S8220;VALENCIA;151500;485;1025;52706341,3
anon_S8221;VALLADOLID;2400;15;5;0
anon_S8222;HUESCA;33750;10;0;96240,0811
anon_S8223;BARCELONA;162300;461;591;66071823,36
anon_S8224;HUESCA;0;29;26;0
anon_S8225;LLEIDA;113200;83;78;6867584,845
anon_S8226;VIZCAYA;34500;19;3;387670,3759
anon_S8227;CACERES;0;7;19;0
anon_S8228;GUIPUZCOA;4800;381;120;322361,7861
anon_S8229;SEGOVIA;67200;47;28;1674770,478
anon_S8230;CUENCA;713100;543;623;6686885,145
anon_S8231;CASTELLON;18000;209;154;7799909,662
anon_S8232;ALMERIA;27000;69;130;2592630,238
anon_S8233;LLEIDA;22500;22;18;0
anon_S8234;BARCELONA;0;755;570;0
anon_S8235;BARCELONA;248200;702;717;312883,6645
anon_S8236;TARRAGONA;80250;716;623;5488255,996
anon_S8237;ALMERIA;28800;645;1188;11684461,51
anon_S8238;JAEN;4800;429;697;25356534,01
anon_S8239;TOLEDO;33000;20;88;5461640,883
anon_S8240;ZAMORA;55800;52;126;15680200,15
anon_S8241;BARCELONA;38600;429;161;4303129,382
anon_S8242;BARCELONA;795275;841;299;5402652,664
anon_S8243;LUGO;105000;52;35;4064933,48
anon_S8244;PONTEVEDRA;32025;85;61;0
anon_S8245;MALAGA;0;33;28;1186469,288
anon_S8246;BARCELONA;0;10;2;0
anon_S8247;GRANADA;30000;56;90;4962220,382
anon_S8248;TARRAGONA;131450;232;305;27741359,73
anon_S8249;GUIPUZCOA;3685800;4052;5676;252368214,9
anon_S8250;ALICANTE;4800;647;987;303388,9065
anon_S8251;MADRID;190800;173;83;4931446,992
anon_S8252;BARCELONA;217200;822;1052;51733255,65
anon_S8253;BARCELONA;20200;296;309;7234571,643
anon_S8254;CIUDAD REAL;8100;6;73;4359005,89
anon_S8255;MADRID;226500;740;918;3086792,782
anon_S8256;MADRID;246750;360;328;15571822,84
anon_S8257;CIUDAD REAL;0;217;472;0
anon_S8258;GUIPUZCOA;24000;109;18;0
anon_S8259;MALAGA;27300;152;164;12497003,04
anon_S8260;GUIPUZCOA;149400;79;20;1154117,648
anon_S8261;MADRID;14550;469;624;1704584,132
anon_S8262;MADRID;162300;287;358;30479872,22
anon_S8263;ALAVA;48000;49;29;883143,8299
anon_S8264;CORDOBA;4800;220;442;68411,56614
anon_S8265;CORDOBA;132700;74;111;12700880,74
anon_S8266;JAEN;84900;203;500;26536557,93
anon_S8267;GIRONA;0;14;0;0
anon_S8268;SEVILLA;26800;81;379;24207224,72
anon_S8269;BALEARES;345300;444;492;9016380,479
anon_S8270;GRANADA;0;19;48;0
anon_S8271;BARCELONA;78500;475;457;72161182,43
anon_S8272;SEVILLA;9025;303;222;2907322,141
anon_S8273;BURGOS;409950;348;482;74015901,57
anon_S8274;CUENCA;118500;50;179;7537697,426
anon_S8275;BARCELONA;165175;762;317;14894161,54
anon_S8276;BARCELONA;0;476;545;0
anon_S8277;TERUEL;0;4;2;310276,4171
anon_S8278;JAEN;19200;62;170;28818723,69
anon_S8279;TARRAGONA;55500;57;27;1777137,084
anon_S8280;GIRONA;365850;341;226;5513464,42
anon_S8281;LA RIOJA;39900;312;461;940694,0407
anon_S8282;ALAVA;94800;105;32;2536562,853
anon_S8283;NAVARRA;0;0;0;0
anon_S8284;MELILLA;17600;32;0;0
anon_S8285;MADRID;304800;301;113;4398530,849
anon_S8286;PALENCIA;34600;24;15;1711932,444
anon_S8287;BARCELONA;61800;480;295;9886078,557
anon_S8288;BADAJOZ;0;159;635;0
anon_S8289;BADAJOZ;13200;87;174;21679443,81
anon_S8290;BADAJOZ;34800;129;165;2556642,452
anon_S8291;LLEIDA;45000;22;0;0
anon_S8292;BARCELONA;209200;486;408;35513828,85
anon_S8293;ZAMORA;7500;8;1;0
anon_S8294;ASTURIAS;4800;23;67;1310472,406
anon_S8295;ASTURIAS;0;163;69;0
anon_S8296;LEON;25500;36;13;440843,0737
anon_S8297;MURCIA;51200;283;401;6394527,668
anon_S8298;MURCIA;16800;405;970;14759043,3
anon_S8299;CUENCA;0;12;1;0
anon_S8300;TARRAGONA;367625;575;539;14664485,34
anon_S8301;CIUDAD REAL;29400;320;790;19347956,64
anon_S8302;GRANADA;103250;67;40;7116630,688
anon_S8303;ALICANTE;212200;293;516;16358503,75
anon_S8304;BARCELONA;87100;359;76;572865,8649
anon_S8305;VIZCAYA;9600;354;93;1033522,283
anon_S8306;OURENSE;155050;357;333;18268077,38
anon_S8307;MADRID;13850;110;65;3601426,682
anon_S8308;BARCELONA;0;967;883;31144116,36
anon_S8309;MURCIA;15650;291;248;0
anon_S8310;MADRID;94550;318;491;26993828,21
anon_S8311;MURCIA;30000;33;97;9284965,002
anon_S8312;ALICANTE;331950;633;799;17089235,45
anon_S8313;NAVARRA;30000;30;19;907181,7098
anon_S8314;GUIPUZCOA;67200;194;41;0
anon_S8315;PONTEVEDRA;7300;13;42;5854949,489
anon_S8316;LEON;64000;50;33;5938384,382
anon_S8317;BARCELONA;278600;408;538;45648612,84
anon_S8318;GRANADA;0;179;124;0
anon_S8319;CACERES;17400;235;287;6869477,38
anon_S8320;ALMERIA;4800;18;13;0
anon_S8321;GRANADA;0;172;409;0
anon_S8322;LEON;0;0;0;0
anon_S8323;ZARAGOZA;106100;336;261;6141258,366
anon_S8324;BARCELONA;4800;226;62;74999,71955
anon_S8325;SEVILLA;123825;463;472;24560911,14
anon_S8326;MADRID;75000;683;938;0
anon_S8327;BARCELONA;141200;657;564;3226047,94
anon_S8328;ZAMORA;155300;42;22;2674601,418
anon_S8329;LUGO;3750;8;0;0
anon_S8330;BARCELONA;28800;513;240;4784209,603
anon_S8331;CUENCA;3750;0;2;266196,0586
anon_S8332;BARCELONA;0;634;388;30491,95497
anon_S8333;HUELVA;0;17;28;1491277,472
anon_S8334;VALENCIA;54900;479;718;27785127,08
anon_S8335;VALENCIA;64500;184;252;22782164,97
anon_S8336;GUADALAJARA;225150;192;418;35165781,46
anon_S8337;SEVILLA;0;340;85;0
anon_S8338;BARCELONA;0;759;1082;0
anon_S8339;MALAGA;0;169;157;3894111,417
anon_S8340;ZAMORA;13350;38;65;3422840,537
anon_S8341;PONTEVEDRA;3750;43;150;428906,1318
anon_S8342;ZARAGOZA;170675;139;142;2175720,006
anon_S8343;ZARAGOZA;0;7;18;6862664,44
anon_S8344;ALICANTE;19200;416;278;2052631,611
anon_S8345;HUESCA;940650;1043;758;42196921,02
anon_S8346;GUIPUZCOA;4619300;2210;2580;110101973,5
anon_S8347;GRANADA;65720;112;97;4677408,506
anon_S8348;ZARAGOZA;9600;245;295;1241121,991
anon_S8349;A CORUNA;24000;5;0;0
anon_S8350;BARCELONA;688000;369;462;28979108,69
anon_S8351;BARCELONA;160600;79;63;3434711,913
anon_S8352;MADRID;132650;585;875;19395129,89
anon_S8353;ZARAGOZA;34800;86;72;2063822,69
anon_S8354;GIRONA;33600;13;0;0
anon_S8355;SALAMANCA;15000;9;72;2289378,935
anon_S8356;LLEIDA;158650;203;37;257555,9138
anon_S8357;BARCELONA;57600;391;351;6422653,365
anon_S8358;ALMERIA;0;1;20;0
anon_S8359;BALEARES;8500;384;222;0
anon_S8360;BARCELONA;289750;199;104;5660763,786
anon_S8361;CADIZ;74850;48;48;6885611,538
anon_S8362;CUENCA;3750;6;0;0
anon_S8363;BALEARES;4800;443;296;91326,0756
anon_S8364;VALLADOLID;389500;284;433;12535349,52
anon_S8365;MADRID;4800;790;549;311597,968
anon_S8366;ALICANTE;940900;263;266;84755,7316
anon_S8367;OURENSE;0;0;0;0
anon_S8368;SALAMANCA;0;8;34;1895325,8
anon_S8369;JAEN;-15000;153;274;52769378,56
anon_S8370;BARCELONA;15650;160;65;1749978,533
anon_S8371;MURCIA;0;591;1385;0
anon_S8372;CADIZ;67325;45;69;3042446,117
anon_S8373;BARCELONA;883800;737;266;16831695,86
anon_S8374;MADRID;165150;136;18;224287,594
anon_S8375;GRANADA;49125;169;230;12673002,71
anon_S8376;ALICANTE;160200;148;149;14947061,78
anon_S8377;VALENCIA;1000;140;276;17581094,83
anon_S8378;CACERES;33000;59;102;11727643,52
anon_S8379;TOLEDO;48300;66;242;13324561,22
anon_S8380;CADIZ;0;258;121;0
anon_S8381;MALAGA;32550;343;224;1064510,549
anon_S8382;GUIPUZCOA;621575;319;84;4998015,25
anon_S8383;MALAGA;107975;226;114;802057,2781
anon_S8384;BADAJOZ;0;2;88;12916678,5
anon_S8385;BADAJOZ;9900;56;216;18917622,4
anon_S8386;MURCIA;30050;52;208;17041502,85
anon_S8387;A CORUNA;21600;244;470;18466620,21
anon_S8388;OURENSE;0;0;0;0
anon_S8389;SEVILLA;11200;56;96;2554196,909
anon_S8390;MADRID;739350;527;622;10686521
anon_S8391;VALENCIA;33300;73;94;7653309,625
anon_S8392;VALENCIA;2691600;665;531;25872299,13
anon_S8393;BARCELONA;0;516;511;3675085,391
anon_S8394;HUESCA;103900;107;207;14076452,32
anon_S8395;TOLEDO;178100;190;498;78710910,86
anon_S8396;HUESCA;0;43;37;0
anon_S8397;ALICANTE;0;480;588;57061,96485
anon_S8398;ZARAGOZA;14400;1;53;4711369,82
anon_S8399;TARRAGONA;305500;1150;798;91336100,84
anon_S8400;BURGOS;0;0;2;0
anon_S8401;TARRAGONA;60000;207;220;221348,6734
anon_S8402;PONTEVEDRA;239925;248;175;5360181,361
anon_S8403;CASTELLON;57900;275;209;10980218,69
anon_S8404;SALAMANCA;56400;177;213;31460922,34
anon_S8405;BARCELONA;263300;471;95;865930,6491
anon_S8406;HUELVA;79800;81;76;6770012,677
anon_S8407;BARCELONA;116600;452;557;4063959,881
anon_S8408;ASTURIAS;0;14;18;0
anon_S8409;BALEARES;0;111;68;806751,5391
anon_S8410;ZARAGOZA;19200;3;6;618628,1958
anon_S8411;BARCELONA;0;173;118;5618005,554
anon_S8412;PONTEVEDRA;18450;339;201;660571,3045
anon_S8413;GIRONA;73650;544;478;58353,35718
anon_S8414;ALICANTE;110400;110;200;10029659,47
anon_S8415;JAEN;30600;201;334;41776661,44
anon_S8416;CORDOBA;48300;120;205;5884035,628
anon_S8417;MADRID;20500;451;697;6249248,56
anon_S8418;CANTABRIA;101250;486;283;20561248,57
anon_S8419;BALEARES;93350;405;418;24771824,35
anon_S8420;GIRONA;747900;382;225;5704980,683
anon_S8421;GUIPUZCOA;1679200;1770;1748;469163114,2
anon_S8422;BALEARES;9600;190;48;189032,7181
anon_S8423;BARCELONA;245200;708;442;15077532,96
anon_S8424;CASTELLON;113950;889;596;23482596,27
anon_S8425;MADRID;217050;882;332;10286921,23
anon_S8426;CACERES;158550;144;300;12406687,03
anon_S8427;LA RIOJA;37200;143;102;4049540,931
anon_S8428;CEUTA;30300;22;0;0
anon_S8429;ALAVA;493500;491;166;1213469,233
anon_S8430;TARRAGONA;5000;139;191;0
anon_S8431;GUIPUZCOA;0;110;12;0
anon_S8432;ALMERIA;289800;378;752;50588122,07
anon_S8433;SALAMANCA;30600;210;244;2358169,114
anon_S8434;VALENCIA;46350;25;66;2433217,644
anon_S8435;VALENCIA;78800;313;550;5376938,451
anon_S8436;LEON;16350;21;44;5226709,249
anon_S8437;ZARAGOZA;33600;29;55;119571,5318
anon_S8438;ALICANTE;170100;255;636;23288370,13
anon_S8439;HUESCA;4800;190;136;416665,3453
anon_S8440;VALLADOLID;0;46;67;338648,5476
anon_S8441;LLEIDA;418800;6042;11977;413270959
anon_S8442;LLEIDA;56000;439;141;110072,9599
anon_S8443;ALICANTE;15800;377;619;3463441,701
anon_S8444;GUADALAJARA;19200;46;66;6672606,025
anon_S8445;SEVILLA;0;13;27;0
anon_S8446;GRANADA;0;243;306;1357600,947
anon_S8447;BURGOS;4800;78;24;83585,39968
anon_S8448;BURGOS;377500;319;221;5779983,508
anon_S8449;JAEN;19200;27;154;22407395,42
anon_S8450;CUENCA;62150;174;128;177459023,9
anon_S8451;MADRID;28050;325;81;234443,7098
anon_S8452;CACERES;44400;32;83;0
anon_S8453;TERUEL;174750;218;339;29215891,96
anon_S8454;CANTABRIA;117900;416;399;54016714,75
anon_S8455;OURENSE;21000;14;37;3619999,699
anon_S8456;BALEARES;101900;851;832;46712858,69
anon_S8457;ALMERIA;10950;435;245;114589,0475
anon_S8458;ALMERIA;7500;32;22;1012822,605
anon_S8459;VIZCAYA;584800;645;181;2953549,645
anon_S8460;MURCIA;0;72;353;0
anon_S8461;CADIZ;12600;105;105;4407810,108
anon_S8462;LEON;14400;233;88;65655,66312
anon_S8463;MADRID;1246650;846;542;78462778,06
anon_S8464;CORDOBA;0;19;55;0
anon_S8465;CASTELLON;571150;569;835;82196467,31
anon_S8466;ALICANTE;92400;250;362;7335009,618
anon_S8467;JAEN;19500;486;1179;142975600,1
anon_S8468;MALAGA;12500;81;53;0
anon_S8469;GIRONA;784350;508;348;41861919,78
anon_S8470;SEVILLA;0;356;163;0
anon_S8471;CANTABRIA;86600;73;66;14728206,25
anon_S8472;CORDOBA;0;151;144;0
anon_S8473;MADRID;260400;451;142;2772414,817
anon_S8474;ALICANTE;19200;134;311;1439061,773
anon_S8475;ASTURIAS;131925;340;196;4483674,6
anon_S8476;BALEARES;254225;153;110;122265,6516
anon_S8477;MURCIA;72100;196;172;7149693,465
anon_S8478;ALMERIA;238625;193;321;25753381,93
anon_S8479;ASTURIAS;13500;268;212;4632286,725
anon_S8480;BARCELONA;22400;450;460;8131978,21
anon_S8481;TOLEDO;41700;29;64;11367062,06
anon_S8482;CACERES;366000;473;928;136189919,1
anon_S8483;VALENCIA;0;0;0;0
anon_S8484;CANTABRIA;0;174;125;1226460,034
anon_S8485;VALENCIA;36050;529;1195;13522515,8
anon_S8486;A CORUNA;15000;53;10;139239,9873
anon_S8487;VALENCIA;102300;77;218;9311352,052
anon_S8488;LEON;0;63;38;908042,5534
anon_S8489;SEVILLA;739350;658;685;5990937,421
anon_S8490;SEVILLA;42550;82;121;3326782,761
anon_S8491;CUENCA;101000;7;38;2317120,721
anon_S8492;TOLEDO;7500;149;194;2862495,864
anon_S8493;VIZCAYA;30300;56;26;9101516,891
anon_S8494;LA RIOJA;2400;1;5;0
anon_S8495;BARCELONA;227300;155;40;4801505,466
anon_S8496;HUESCA;16650;34;12;249438,1863
anon_S8497;SALAMANCA;0;0;0;0
anon_S8498;ALMERIA;77700;574;1440;70644783,24
anon_S8499;A CORUNA;0;347;337;0
anon_S8500;SEVILLA;140625;729;496;13713093,27
anon_S8501;JAEN;51600;42;74;9545972,467
anon_S8502;MALAGA;692950;370;367;20128422,14
anon_S8503;MALAGA;50350;161;501;6821914,077
anon_S8504;ALMERIA;0;48;124;683149,2428
anon_S8505;BURGOS;40800;147;92;451849,1568
anon_S8506;BARCELONA;0;10;4;574694,7166
anon_S8507;VALLADOLID;366700;357;354;14610917,49
anon_S8508;ZAMORA;33900;14;2;2179983,592
anon_S8509;ALICANTE;0;15;49;2115605,301
anon_S8510;CADIZ;170600;91;47;2922429,093
anon_S8511;VALENCIA;273150;301;161;5076474,744
anon_S8512;CADIZ;0;273;328;0
anon_S8513;CADIZ;0;228;149;0
